month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,dest,air_time,distance,hour,minute,carrier_name,dest_name
3,13,1124,-2,1301,-18,OO,N958SW,5197,SFO,79,550,11,24,SkyWest Airlines Inc.,San Francisco Intl
3,13,1127,-3,1348,-2,AS,N533AS,572,SAN,124,933,11,27,Alaska Airlines Inc.,San Diego Intl
3,13,1129,14,1306,11,WN,N463WN,2073,OAK,77,543,11,29,Southwest Airlines Co.,Metropolitan Oakland Intl
3,13,1131,1,1413,-36,AS,N585AS,809,OGG,323,2562,11,31,Alaska Airlines Inc.,Kahului
3,13,1134,-6,1316,-9,VX,N521VA,817,SFO,86,550,11,34,Virgin America,San Francisco Intl
3,13,1139,-6,1834,-18,DL,N387DA,951,DTW,217,1953,11,39,Delta Air Lines Inc.,Detroit Metro Wayne Co
3,13,1142,7,1303,8,WN,N933WN,1171,RNO,63,444,11,42,Southwest Airlines Co.,Reno Tahoe Intl
3,13,1200,5,1358,-2,WN,N934WN,308,LAS,105,763,12,0,Southwest Airlines Co.,Mc Carran Intl
3,13,1202,-6,1239,-7,OO,N583SW,5411,EUG,24,106,12,2,SkyWest Airlines Inc.,Mahlon Sweet Fld
3,13,1204,-1,1751,6,AA,N4XYAA,1568,DFW,197,1616,12,4,American Airlines Inc.,Dallas Fort Worth Intl
3,13,1207,-3,1403,-13,OO,N216AG,3454,BUR,105,817,12,7,SkyWest Airlines Inc.,Bob Hope
3,13,1209,-10,1343,-17,UA,N811UA,353,SFO,82,550,12,9,United Air Lines Inc.,San Francisco Intl
3,13,1215,11,1301,17,OO,N223SW,5325,RDM,29,116,12,15,SkyWest Airlines Inc.,Roberts Fld
3,13,1220,14,1819,15,UA,N404UA,655,IAH,218,1825,12,20,United Air Lines Inc.,George Bush Intercontinental
3,13,1227,-3,1401,-14,AS,N625AS,388,SFO,78,550,12,27,Alaska Airlines Inc.,San Francisco Intl
3,13,1250,0,1755,-10,DL,N937DN,2164,MSP,169,1426,12,50,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,13,1251,-9,1455,-6,AS,N609AS,622,LAS,107,763,12,51,Alaska Airlines Inc.,Mc Carran Intl
3,13,1306,-9,1903,-17,AA,N3GLAA,115,ORD,211,1739,13,6,American Airlines Inc.,Chicago Ohare Intl
3,13,1306,-9,1527,-3,B6,N789JB,1521,LGB,116,846,13,6,JetBlue Airways,Long Beach
3,13,1307,-8,1510,-25,OO,N217AG,3478,LGB,112,846,13,7,SkyWest Airlines Inc.,Long Beach
3,13,1310,-5,1547,-12,DL,N692DL,1208,SLC,82,630,13,10,Delta Air Lines Inc.,Salt Lake City Intl
3,13,1316,-1,2039,-7,DL,N801DZ,701,ATL,240,2172,13,16,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
3,13,1319,-6,1435,-15,WN,N607SW,3573,SMF,65,479,13,19,Southwest Airlines Co.,Sacramento Intl
3,13,1320,-2,1456,-14,UA,N847UA,670,SFO,78,550,13,20,United Air Lines Inc.,San Francisco Intl
3,13,1331,-5,1422,-6,OO,N582SW,5423,SEA,35,129,13,31,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,13,1357,-3,1956,1,WN,N8618N,2609,MDW,210,1751,13,57,Southwest Airlines Co.,Chicago Midway Intl
3,13,1408,3,1610,-14,AS,N589AS,570,LAX,107,834,14,8,Alaska Airlines Inc.,Los Angeles Intl
3,13,1413,1,2014,10,UA,N455UA,464,ORD,206,1739,14,13,United Air Lines Inc.,Chicago Ohare Intl
3,13,1415,0,1555,-5,WN,N793SA,414,OAK,82,543,14,15,Southwest Airlines Co.,Metropolitan Oakland Intl
3,13,1436,-9,1804,-6,F9,N202FR,792,DEN,129,991,14,36,Frontier Airlines Inc.,Denver Intl
3,13,1438,-2,1757,-13,WN,N201LV,220,DEN,124,991,14,38,Southwest Airlines Co.,Denver Intl
3,13,1505,13,1709,-6,OO,N824SK,4688,LAX,106,834,15,5,SkyWest Airlines Inc.,Los Angeles Intl
3,13,1506,-4,1739,-1,US,N562UW,720,PHX,136,1009,15,6,US Airways Inc.,Phoenix Sky Harbor Intl
3,13,1513,-17,2025,-19,DL,N915DN,2430,MSP,166,1426,15,13,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,13,1526,-4,1605,-5,OO,N583SW,5331,RDM,27,116,15,26,SkyWest Airlines Inc.,Roberts Fld
3,13,1527,229,1736,213,OO,N823SK,4698,LAX,104,834,15,27,SkyWest Airlines Inc.,Los Angeles Intl
3,13,1532,2,2102,-13,AA,N437AA,157,DFW,192,1616,15,32,American Airlines Inc.,Dallas Fort Worth Intl
3,13,1532,32,1800,25,WN,N425LV,264,PHX,131,1009,15,32,Southwest Airlines Co.,Phoenix Sky Harbor Intl
3,13,1533,28,1748,25,AS,N703AS,588,PSP,119,873,15,33,Alaska Airlines Inc.,Palm Springs Intl
3,13,1544,14,1708,-2,WN,N766SW,498,OAK,74,543,15,44,Southwest Airlines Co.,Metropolitan Oakland Intl
3,13,1611,0,1702,0,OO,N581SW,5404,SEA,35,129,16,11,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,13,1613,23,1827,20,AS,N622AS,584,SNA,117,859,16,13,Alaska Airlines Inc.,John Wayne Arpt Orange Co
3,13,1625,-5,1823,-22,OO,N223AG,3462,ONT,107,838,16,25,SkyWest Airlines Inc.,Ontario Intl
3,13,1625,0,1832,-3,OO,N215AG,3494,SBA,100,784,16,25,SkyWest Airlines Inc.,Santa Barbara Muni
3,13,1628,-5,1907,-7,DL,N356NW,1194,SLC,85,630,16,28,Delta Air Lines Inc.,Salt Lake City Intl
3,13,1629,-1,1759,-10,AS,N615AS,402,SJC,78,569,16,29,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
3,13,1641,85,2005,82,UA,N69806,1072,DEN,123,991,16,41,United Air Lines Inc.,Denver Intl
3,13,1700,0,1833,-12,WN,N770SA,1825,OAK,79,543,17,0,Southwest Airlines Co.,Metropolitan Oakland Intl
3,13,1705,0,1835,-15,WN,N731SA,147,SJC,79,569,17,5,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
3,13,1718,110,1852,95,OO,N771SK,5212,SFO,77,550,17,18,SkyWest Airlines Inc.,San Francisco Intl
3,13,1724,-6,1933,-18,OO,N692CA,4659,LAX,108,834,17,24,SkyWest Airlines Inc.,Los Angeles Intl
3,13,1729,-6,1944,-19,AS,N797AS,562,LAX,113,834,17,29,Alaska Airlines Inc.,Los Angeles Intl
3,13,1733,-2,1824,-2,OO,N582SW,5417,SEA,34,129,17,33,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,13,1736,-9,1936,-18,OO,N216AG,3488,BUR,105,817,17,36,SkyWest Airlines Inc.,Bob Hope
3,13,1751,2,2116,-7,OO,N983SW,5659,DEN,127,991,17,51,SkyWest Airlines Inc.,Denver Intl
3,13,1751,2,1928,-7,OO,N715SK,5553,SFO,78,550,17,51,SkyWest Airlines Inc.,San Francisco Intl
3,13,1758,-2,2038,9,US,N633AW,577,PHX,137,1009,17,58,US Airways Inc.,Phoenix Sky Harbor Intl
3,13,1801,-9,1942,-13,VX,N521VA,948,SFO,82,550,18,1,Virgin America,San Francisco Intl
3,13,1814,14,1941,-4,WN,N249WN,258,OAK,74,543,18,14,Southwest Airlines Co.,Metropolitan Oakland Intl
3,13,1824,-4,2103,-7,DL,N322NB,952,SLC,84,630,18,24,Delta Air Lines Inc.,Salt Lake City Intl
3,13,1827,32,2024,24,WN,N483WN,1188,LAS,105,763,18,27,Southwest Airlines Co.,Mc Carran Intl
3,13,1833,-2,2131,-23,AS,N529AS,863,OGG,327,2562,18,33,Alaska Airlines Inc.,Kahului
3,13,1834,84,2117,82,WN,N520SW,562,SLC,88,630,18,34,Southwest Airlines Co.,Salt Lake City Intl
3,13,1842,2,2001,-4,WN,N236WN,3472,SMF,68,479,18,42,Southwest Airlines Co.,Sacramento Intl
3,13,1845,-10,2049,-6,AS,N609AS,620,LAS,103,763,18,45,Alaska Airlines Inc.,Mc Carran Intl
3,13,1902,-3,2039,-21,AS,N533AS,386,SFO,79,550,19,2,Alaska Airlines Inc.,San Francisco Intl
3,13,1915,-5,2011,0,OO,N583SW,5305,SEA,38,129,19,15,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,13,1923,-7,2101,-18,UA,N580UA,252,SFO,83,550,19,23,United Air Lines Inc.,San Francisco Intl
3,13,1938,23,2300,22,F9,N954FR,794,DEN,120,991,19,38,Frontier Airlines Inc.,Denver Intl
3,13,1944,-8,2017,-13,OO,N581SW,5403,EUG,25,106,19,44,SkyWest Airlines Inc.,Mahlon Sweet Fld
3,13,1950,-5,2138,4,AS,N537AS,404,SJC,81,569,19,50,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
3,13,1950,-9,2232,7,OO,N874AS,6250,LAX,111,834,19,50,SkyWest Airlines Inc.,Los Angeles Intl
3,13,1955,5,2226,-7,AS,N305AS,137,ANC,194,1542,19,55,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
3,13,1955,-5,2112,-13,WN,N7811F,2896,SMF,64,479,19,55,Southwest Airlines Co.,Sacramento Intl
3,13,2008,-7,2203,-28,OO,N217AG,3464,ONT,104,838,20,8,SkyWest Airlines Inc.,Ontario Intl
3,13,2018,-7,2248,-12,US,N626AW,589,PHX,131,1009,20,18,US Airways Inc.,Phoenix Sky Harbor Intl
3,13,2019,44,2213,28,WN,N482WN,1458,LAS,98,763,20,19,Southwest Airlines Co.,Mc Carran Intl
3,13,2019,-4,2154,-18,OO,N958SW,5210,SFO,80,550,20,19,SkyWest Airlines Inc.,San Francisco Intl
3,13,2050,-5,2250,-30,AS,N549AS,566,LAX,105,834,20,50,Alaska Airlines Inc.,Los Angeles Intl
3,13,2052,2,2309,-5,AS,N594AS,598,SAN,119,933,20,52,Alaska Airlines Inc.,San Diego Intl
3,13,2100,0,2231,-14,WN,N715SW,586,SJC,78,569,21,0,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
3,13,2109,-7,508,-10,B6,N597JB,1206,JFK,280,2454,21,9,JetBlue Airways,John F Kennedy Intl
3,13,2119,34,2344,29,WN,N243WN,1368,PHX,130,1009,21,19,Southwest Airlines Co.,Phoenix Sky Harbor Intl
3,13,2125,-5,2325,-7,AS,N589AS,624,LAS,100,763,21,25,Alaska Airlines Inc.,Mc Carran Intl
3,13,2222,-3,550,-14,US,N108UW,1930,CLT,255,2282,22,22,US Airways Inc.,Charlotte Douglas Intl
3,13,2227,-8,53,-32,AS,N407AS,143,ANC,189,1542,22,27,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
3,13,2227,-5,2307,-1,OO,N583SW,5440,RDM,28,116,22,27,SkyWest Airlines Inc.,Roberts Fld
3,13,2235,-5,2309,-9,OO,N582SW,5353,EUG,26,106,22,35,SkyWest Airlines Inc.,Mahlon Sweet Fld
3,13,2238,-7,2338,-14,OO,N579SW,5437,LMT,51,241,22,38,SkyWest Airlines Inc.,Klamath Falls Airport
3,13,2239,-1,556,-12,DL,N387DA,2529,ATL,242,2172,22,39,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
3,13,2306,-9,451,-13,UA,N538UA,700,ORD,207,1739,23,6,United Air Lines Inc.,Chicago Ohare Intl
3,13,2347,-3,527,-25,UA,N21723,1609,IAH,205,1825,23,47,United Air Lines Inc.,George Bush Intercontinental
3,14,38,-12,539,-22,DL,N3765,2200,MSP,167,1426,0,38,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,14,520,0,750,-1,US,N550UW,649,PHX,130,1009,5,20,US Airways Inc.,Phoenix Sky Harbor Intl
3,14,535,-5,852,-14,UA,N39450,1636,DEN,119,991,5,35,United Air Lines Inc.,Denver Intl
3,14,536,-4,716,-13,OO,N732SK,5581,SFO,81,550,5,36,SkyWest Airlines Inc.,San Francisco Intl
3,14,549,-1,1402,-7,UA,N457UA,239,EWR,291,2434,5,49,United Air Lines Inc.,Newark Liberty Intl
3,14,554,-6,730,-15,AS,N516AS,406,SJC,83,569,5,54,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
3,14,557,-3,1126,-14,AA,N594AA,1650,DFW,190,1616,5,57,American Airlines Inc.,Dallas Fort Worth Intl
3,14,557,-3,841,-4,DL,N694DL,1831,SLC,82,630,5,57,Delta Air Lines Inc.,Salt Lake City Intl
3,14,559,-1,1114,-6,WN,N703SW,842,MCI,181,1482,5,59,Southwest Airlines Co.,Kansas City Intl
3,14,600,0,1323,-7,DL,N618DL,2519,ATL,234,2172,6,0,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
3,14,600,5,921,1,WN,N265WN,1126,DEN,126,991,6,0,Southwest Airlines Co.,Denver Intl
3,14,601,1,811,1,WN,N641SW,3956,LAS,107,763,6,1,Southwest Airlines Co.,Mc Carran Intl
3,14,601,1,928,1,F9,N204FR,796,DEN,125,991,6,1,Frontier Airlines Inc.,Denver Intl
3,14,602,2,1158,-8,UA,N433UA,387,IAH,209,1825,6,2,United Air Lines Inc.,George Bush Intercontinental
3,14,614,-6,844,-6,OO,N823SK,4692,LAX,111,834,6,14,SkyWest Airlines Inc.,Los Angeles Intl
3,14,615,0,748,-17,WN,N264LV,1732,SJC,79,569,6,15,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
3,14,627,-3,837,-18,AS,N433AS,558,LAX,110,834,6,27,Alaska Airlines Inc.,Los Angeles Intl
3,14,628,-2,832,-6,OO,N223AG,3456,BUR,105,817,6,28,SkyWest Airlines Inc.,Bob Hope
3,14,633,-7,858,-11,AS,N794AS,232,SAN,123,933,6,33,Alaska Airlines Inc.,San Diego Intl
3,14,639,-6,857,-8,OO,N216AG,3460,ONT,107,838,6,39,SkyWest Airlines Inc.,Ontario Intl
3,14,639,-9,824,-14,UA,N833UA,392,SFO,85,550,6,39,United Air Lines Inc.,San Francisco Intl
3,14,647,-3,1244,-1,AA,N3ENAA,2218,ORD,202,1739,6,47,American Airlines Inc.,Chicago Ohare Intl
3,14,647,7,1248,13,WN,N273WN,817,MDW,226,1751,6,47,Southwest Airlines Co.,Chicago Midway Intl
3,14,649,-11,1030,16,AS,N536AS,833,HNL,365,2603,6,49,Alaska Airlines Inc.,Honolulu Intl
3,14,651,-9,826,-19,VX,N854VA,84,SFO,79,550,6,51,Virgin America,San Francisco Intl
3,14,652,-8,904,-13,B6,N763JB,1121,LGB,111,846,6,52,JetBlue Airways,Long Beach
3,14,656,-4,1206,-9,DL,N635DL,2090,MSP,171,1426,6,56,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,14,657,-3,931,-4,WN,N281WN,1927,PHX,125,1009,6,57,Southwest Airlines Co.,Phoenix Sky Harbor Intl
3,14,659,-1,1044,9,WN,N623SW,397,ABQ,139,1111,6,59,Southwest Airlines Co.,Albuquerque International Sunport
3,14,705,-5,941,-1,AS,N532AS,644,PHX,129,1009,7,5,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
3,14,705,-5,1521,1,DL,N705TW,2258,JFK,299,2454,7,5,Delta Air Lines Inc.,John F Kennedy Intl
3,14,706,-4,923,10,AS,N607AS,626,LAS,107,763,7,6,Alaska Airlines Inc.,Mc Carran Intl
3,14,715,-5,1030,-14,AS,N538AS,855,KOA,345,2607,7,15,Alaska Airlines Inc.,Kona Intl At Keahole
3,14,731,-9,920,-7,AS,N786AS,244,SFO,84,550,7,31,Alaska Airlines Inc.,San Francisco Intl
3,14,734,-11,934,-20,OO,N224AG,3486,BOI,48,344,7,34,SkyWest Airlines Inc.,Boise Air Terminal
3,14,740,-5,839,2,OO,N583SW,5379,SEA,39,129,7,40,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,750,45,1012,48,AS,N622AS,582,SNA,115,859,7,50,Alaska Airlines Inc.,John Wayne Arpt Orange Co
3,14,755,-5,1019,0,AS,N792AS,568,LAX,116,834,7,55,Alaska Airlines Inc.,Los Angeles Intl
3,14,759,-6,1541,-12,UA,N849UA,250,IAD,266,2327,7,59,United Air Lines Inc.,Washington Dulles Intl
3,14,800,-5,1334,-11,AA,N4XEAA,1220,DFW,189,1616,8,0,American Airlines Inc.,Dallas Fort Worth Intl
3,14,820,0,1002,-3,WN,N387SW,2618,OAK,82,543,8,20,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,832,-3,1408,-18,UA,N436UA,690,ORD,199,1739,8,32,United Air Lines Inc.,Chicago Ohare Intl
3,14,840,-5,1106,-9,US,N662AW,680,PHX,131,1009,8,40,US Airways Inc.,Phoenix Sky Harbor Intl
3,14,854,-6,1619,-10,DL,N3750D,2520,ATL,244,2172,8,54,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
3,14,901,-4,1020,-10,WN,N630WN,1921,SMF,67,479,9,1,Southwest Airlines Co.,Sacramento Intl
3,14,909,-6,1140,-25,OO,N217AG,3466,TUS,137,1119,9,9,SkyWest Airlines Inc.,Tucson Intl
3,14,914,-7,1012,-1,OO,N581SW,5428,SEA,41,129,9,14,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,917,-3,1717,-22,AS,N529AS,30,BOS,285,2537,9,17,Alaska Airlines Inc.,General Edward Lawrence Logan Intl
3,14,927,-3,1147,-16,AS,N615AS,640,PHX,124,1009,9,27,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
3,14,939,-1,1258,-7,WN,N398SW,612,DEN,125,991,9,39,Southwest Airlines Co.,Denver Intl
3,14,945,-5,1718,-22,AS,N569AS,764,DCA,259,2350,9,45,Alaska Airlines Inc.,Ronald Reagan Washington Natl
3,14,950,4,1128,-9,OO,N918SW,5196,SFO,86,550,9,50,SkyWest Airlines Inc.,San Francisco Intl
3,14,953,-2,1234,-1,AS,N767AS,131,ANC,203,1542,9,53,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
3,14,954,-11,1725,-25,AS,N528AS,752,ATL,247,2172,9,54,Alaska Airlines Inc.,Hartsfield Jackson Atlanta Intl
3,14,1010,-5,1544,-20,AS,N552AS,654,DFW,190,1616,10,10,Alaska Airlines Inc.,Dallas Fort Worth Intl
3,14,1015,0,1154,-6,WN,N7735A,3777,SJC,83,569,10,15,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
3,14,1016,1,1332,7,HA,N380HA,25,HNL,356,2603,10,16,Hawaiian Airlines Inc.,Honolulu Intl
3,14,1017,-8,1259,-6,DL,N326NB,2189,SLC,80,630,10,17,Delta Air Lines Inc.,Salt Lake City Intl
3,14,1024,14,1239,12,AS,N618AS,580,SNA,113,859,10,24,Alaska Airlines Inc.,John Wayne Arpt Orange Co
3,14,1026,1,1349,4,AS,N519AS,801,LIH,365,2631,10,26,Alaska Airlines Inc.,Lihue
3,14,1029,-6,1615,-15,AS,N323AS,686,ORD,199,1739,10,29,Alaska Airlines Inc.,Chicago Ohare Intl
3,14,1036,-3,1241,-19,OO,N713SK,6518,LAX,107,834,10,36,SkyWest Airlines Inc.,Los Angeles Intl
3,14,1036,1,1358,-1,F9,N951FR,788,DEN,121,991,10,36,Frontier Airlines Inc.,Denver Intl
3,14,1041,6,1406,-1,OO,N770SK,5576,DEN,121,991,10,41,SkyWest Airlines Inc.,Denver Intl
3,14,1043,-2,1319,-6,WN,N653SW,3246,SLC,82,630,10,43,Southwest Airlines Co.,Salt Lake City Intl
3,14,1054,1,1157,12,OO,N234SW,5397,SEA,41,129,10,54,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,1059,-6,1214,-16,WN,N421LV,2603,SMF,63,479,10,59,Southwest Airlines Co.,Sacramento Intl
3,14,1100,5,1308,-1,AS,N516AS,564,LAX,106,834,11,0,Alaska Airlines Inc.,Los Angeles Intl
3,14,1117,-13,1446,-3,AS,N589AS,809,OGG,360,2562,11,17,Alaska Airlines Inc.,Kahului
3,14,1118,-7,1347,-7,US,N840AW,634,PHX,128,1009,11,18,US Airways Inc.,Phoenix Sky Harbor Intl
3,14,1121,-5,1300,-19,OO,N983SW,5197,SFO,84,550,11,21,SkyWest Airlines Inc.,San Francisco Intl
3,14,1122,7,1258,3,WN,N417WN,2073,OAK,77,543,11,22,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,1127,-3,1344,-6,AS,N513AS,572,SAN,119,933,11,27,Alaska Airlines Inc.,San Diego Intl
3,14,1130,-10,1309,-16,VX,N521VA,817,SFO,79,550,11,30,Virgin America,San Francisco Intl
3,14,1134,-4,1341,-22,OO,N807SK,4698,LAX,103,834,11,34,SkyWest Airlines Inc.,Los Angeles Intl
3,14,1136,1,1244,-11,WN,N218WN,1171,RNO,57,444,11,36,Southwest Airlines Co.,Reno Tahoe Intl
3,14,1139,-6,1841,-11,DL,N3731T,951,DTW,227,1953,11,39,Delta Air Lines Inc.,Detroit Metro Wayne Co
3,14,1158,-7,1737,-8,AA,N4YHAA,1568,DFW,193,1616,11,58,American Airlines Inc.,Dallas Fort Worth Intl
3,14,1200,-6,1741,-23,UA,N434UA,655,IAH,207,1825,12,0,United Air Lines Inc.,George Bush Intercontinental
3,14,1202,-6,1246,0,OO,N583SW,5411,EUG,29,106,12,2,SkyWest Airlines Inc.,Mahlon Sweet Fld
3,14,1209,-1,1401,-15,OO,N223AG,3454,BUR,101,817,12,9,SkyWest Airlines Inc.,Bob Hope
3,14,1210,6,1255,11,OO,N581SW,5325,RDM,30,116,12,10,SkyWest Airlines Inc.,Roberts Fld
3,14,1212,17,1412,12,WN,N694SW,308,LAS,104,763,12,12,Southwest Airlines Co.,Mc Carran Intl
3,14,1217,-2,1407,7,UA,N808UA,353,SFO,77,550,12,17,United Air Lines Inc.,San Francisco Intl
3,14,1220,-10,1400,-15,AS,N609AS,388,SFO,78,550,12,20,Alaska Airlines Inc.,San Francisco Intl
3,14,1245,-5,1746,-19,DL,N938DN,2164,MSP,164,1426,12,45,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,14,1304,4,1507,6,AS,N607AS,622,LAS,101,763,13,4,Alaska Airlines Inc.,Mc Carran Intl
3,14,1308,-7,1515,-15,B6,N794JB,1521,LGB,110,846,13,8,JetBlue Airways,Long Beach
3,14,1308,-7,1511,-24,OO,N216AG,3478,LGB,110,846,13,8,SkyWest Airlines Inc.,Long Beach
3,14,1314,-6,1553,-10,DL,N3735D,1208,SLC,83,630,13,14,Delta Air Lines Inc.,Salt Lake City Intl
3,14,1327,10,2056,10,DL,N813DN,701,ATL,239,2172,13,27,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
3,14,1331,16,1921,1,AA,N3HRAA,115,ORD,206,1739,13,31,American Airlines Inc.,Chicago Ohare Intl
3,14,1349,27,1518,8,UA,N401UA,670,SFO,76,550,13,49,United Air Lines Inc.,San Francisco Intl
3,14,1357,-3,1939,-16,WN,N8301J,2609,MDW,205,1751,13,57,Southwest Airlines Co.,Chicago Midway Intl
3,14,1358,22,1452,24,OO,N234SW,5423,SEA,39,129,13,58,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,1407,42,1526,36,WN,N656SW,3573,SMF,67,479,14,7,Southwest Airlines Co.,Sacramento Intl
3,14,1412,0,1953,-11,UA,N477UA,464,ORD,199,1739,14,12,United Air Lines Inc.,Chicago Ohare Intl
3,14,1422,7,1554,-6,WN,N709SW,414,OAK,76,543,14,22,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,1441,-4,1758,-12,F9,N201FR,792,DEN,121,991,14,41,Frontier Airlines Inc.,Denver Intl
3,14,1442,2,1754,-16,WN,N7735A,220,DEN,117,991,14,42,Southwest Airlines Co.,Denver Intl
3,14,1443,38,1648,24,AS,N532AS,570,LAX,106,834,14,43,Alaska Airlines Inc.,Los Angeles Intl
3,14,1506,-4,1722,-18,US,N154UW,720,PHX,124,1009,15,6,US Airways Inc.,Phoenix Sky Harbor Intl
3,14,1513,8,1724,1,AS,N779AS,588,PSP,116,873,15,13,Alaska Airlines Inc.,Palm Springs Intl
3,14,1513,21,1717,2,OO,N692CA,4688,LAX,101,834,15,13,SkyWest Airlines Inc.,Los Angeles Intl
3,14,1514,-2,1831,-12,UA,N66814,1072,DEN,118,991,15,14,United Air Lines Inc.,Denver Intl
3,14,1520,-10,2027,-17,DL,N961DN,2430,MSP,170,1426,15,20,Delta Air Lines Inc.,Minneapolis St Paul Intl
3,14,1520,-10,1601,-9,OO,N583SW,5331,RDM,29,116,15,20,SkyWest Airlines Inc.,Roberts Fld
3,14,1525,-3,1707,-10,OO,N941SW,5212,SFO,78,550,15,25,SkyWest Airlines Inc.,San Francisco Intl
3,14,1529,29,1759,24,WN,N392SW,264,PHX,127,1009,15,29,Southwest Airlines Co.,Phoenix Sky Harbor Intl
3,14,1540,10,2111,-4,AA,N4YCAA,157,DFW,187,1616,15,40,American Airlines Inc.,Dallas Fort Worth Intl
3,14,1543,-7,1802,-5,AS,N644AS,584,SNA,114,859,15,43,Alaska Airlines Inc.,John Wayne Arpt Orange Co
3,14,1549,19,1718,8,WN,N779SW,498,OAK,74,543,15,49,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,1607,-4,1658,-4,OO,N297SW,5404,SEA,39,129,16,7,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,1614,-11,1806,-29,OO,N217AG,3494,SBA,95,784,16,14,SkyWest Airlines Inc.,Santa Barbara Muni
3,14,1624,-6,1757,-12,AS,N615AS,402,SJC,80,569,16,24,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
3,14,1628,-5,1908,-6,DL,N375NC,1194,SLC,84,630,16,28,Delta Air Lines Inc.,Salt Lake City Intl
3,14,1639,9,1836,-9,OO,N219AG,3462,ONT,101,838,16,39,SkyWest Airlines Inc.,Ontario Intl
3,14,1721,-9,1946,-5,OO,N814SK,4659,LAX,111,834,17,21,SkyWest Airlines Inc.,Los Angeles Intl
3,14,1723,13,2002,7,WN,N792SW,562,SLC,80,630,17,23,Southwest Airlines Co.,Salt Lake City Intl
3,14,1724,24,1903,18,WN,N446WN,1825,OAK,78,543,17,24,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,1724,19,1857,7,WN,N258WN,147,SJC,80,569,17,24,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
3,14,1727,-8,1955,-8,AS,N618AS,562,LAX,107,834,17,27,Alaska Airlines Inc.,Los Angeles Intl
3,14,1729,-6,1824,-2,OO,N234SW,5417,SEA,39,129,17,29,SkyWest Airlines Inc.,Seattle Tacoma Intl
3,14,1739,-6,1930,-24,OO,N223AG,3488,BUR,99,817,17,39,SkyWest Airlines Inc.,Bob Hope
3,14,1743,-6,1931,-4,OO,N763SK,5553,SFO,82,550,17,43,SkyWest Airlines Inc.,San Francisco Intl
3,14,1752,3,2116,-7,OO,N926SW,5659,DEN,126,991,17,52,SkyWest Airlines Inc.,Denver Intl
3,14,1754,-6,2013,-16,US,N631AW,577,PHX,122,1009,17,54,US Airways Inc.,Phoenix Sky Harbor Intl
3,14,1803,-7,1937,-18,VX,N527VA,813,SFO,79,550,18,3,Virgin America,San Francisco Intl
3,14,1808,8,1936,-9,WN,N968WN,258,OAK,74,543,18,8,Southwest Airlines Co.,Metropolitan Oakland Intl
3,14,1822,-6,2102,-8,DL,N326NB,952,SLC,82,630,18,22,Delta Air Lines Inc.,Salt Lake City Intl
3,14,1830,-5,2157,3,AS,N587AS,863,OGG,368,2562,18,30,Alaska Airlines Inc.,Kahului
3,14,1840,0,1955,-10,WN,N940WN,3472,SMF,63,479,18,40,Southwest Airlines Co.,Sacramento Intl
3,14,1848,-7,2042,-13,AS,N607AS,620,LAS,98,763,18,48,Alaska Airlines Inc.,Mc Carran Intl
3,14,1857,-8,2034,-26,AS,N513AS,386,SFO,77,550,18,57,Alaska Airlines Inc.,San Francisco Intl
